country_code,region_name,city_name,latitude,ip_address,country_name,timezone,user_id,created_at,zip_code,longitude,hits,updated_at
,,,,193.56.244.117,,,5449324,2019-08-14 23:40:51,,,1,2019-08-14 23:40:51
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.119,France,+01:00,5449324,2018-05-08 23:18:02,83800,5.93,9,2018-06-12 20:11:20
,,,,193.56.244.122,,,5449324,2018-04-08 13:48:15,,,2,2018-04-08 13:53:05
,,,,193.56.244.125,,,5449324,2019-02-13 18:52:03,,,2,2023-06-18 17:28:47
,,,,193.56.244.126,,,5449324,2018-04-17 22:02:18,,,5,2019-04-19 00:48:01
,,,,193.56.244.127,,,5449324,2019-10-31 00:34:39,,,2,2019-10-31 02:14:07
FR,Normandie,Le Mesnil-Esnard,49.41,193.56.244.14,France,+01:00,5449324,2018-05-30 12:44:48,76240,1.15,7,2018-06-27 18:00:30
,,,,193.56.244.15,,,5449324,2018-05-27 16:17:18,,,2,2018-05-27 17:26:28
,,,,193.56.244.16,,,5449324,2018-09-26 11:12:23,,,2,2019-02-02 21:45:47
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.56.244.17,France,+01:00,5449324,2018-03-31 16:43:36,38660,5.95,6,2019-01-05 19:14:58
,,,,193.56.244.18,,,5449324,2018-09-22 19:15:06,,,1,2018-09-22 19:15:06
,,,,193.56.244.19,,,5449324,2018-03-21 15:34:46,,,2,2018-03-21 15:35:25
,,,,193.56.244.21,,,5449324,2019-09-03 18:59:25,,,2,2019-09-03 18:59:34
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.24,France,+01:00,5449324,2018-02-11 22:08:40,83800,5.93,9,2018-06-25 00:20:11
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.25,France,+01:00,5449324,2018-02-16 16:11:22,83800,5.93,6,2018-12-04 10:45:10
,,,,193.56.244.27,,,5449324,2019-09-03 13:34:30,,,1,2019-09-03 13:34:30
,,,,193.56.244.29,,,5449324,2019-03-21 15:05:03,,,4,2019-03-21 15:06:23
,,,,193.56.244.3,,,5449324,2018-03-28 08:02:01,,,1,2018-03-28 08:02:01
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.30,France,+01:00,5449324,2019-02-21 16:16:20,83800,5.93,11,2023-07-09 17:11:03
,,,,193.56.244.31,,,5449324,2018-11-18 18:40:20,,,3,2019-05-11 17:45:07
,,,,193.56.244.34,,,5449324,2018-04-14 10:12:48,,,3,2018-04-14 10:43:34
,,,,193.56.244.35,,,5449324,2019-03-11 22:43:27,,,1,2019-03-11 22:43:27
,,,,193.56.244.36,,,5449324,2018-08-03 12:40:09,,,3,2023-06-27 14:13:57
,,,,193.56.244.39,,,5449324,2018-02-09 23:06:18,,,1,2018-02-09 23:06:18
,,,,193.56.244.4,,,5449324,2018-07-02 22:42:09,,,4,2019-02-04 09:45:44
,,,,193.56.244.42,,,5449324,2018-08-13 05:11:27,,,6,2019-04-19 10:19:07
,,,,193.56.244.43,,,5449324,2019-04-16 13:30:32,,,1,2019-04-16 13:30:32
,,,,193.56.244.44,,,5449324,2018-10-16 09:09:04,,,2,2018-11-10 14:54:25
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.46,France,+01:00,5449324,2019-08-14 15:06:47,83800,5.93,19,2019-08-14 15:32:20
,,,,193.56.244.47,,,5449324,2018-01-29 16:09:24,,,3,2018-09-10 18:39:18
FR,Grand-Est,Strasbourg,48.60,193.56.244.48,France,+02:00,5449324,2018-09-05 11:04:01,67000,7.79,7,2018-09-05 13:36:17
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.56.244.49,France,+01:00,5449324,2018-02-26 11:54:20,38660,5.95,17,2019-07-25 03:34:24
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.56.244.51,France,+01:00,5449324,2018-11-11 21:34:08,38660,5.95,10,2019-03-26 12:16:33
FR,Grand-Est,Strasbourg,48.60,193.56.244.52,France,+02:00,5449324,2018-06-14 21:55:50,67000,7.79,6,2019-01-04 23:21:56
FR,Grand-Est,Strasbourg,48.60,193.56.244.55,France,+02:00,5449324,2018-04-10 20:22:37,67000,7.79,5,2018-04-10 22:24:46
,,,,193.56.244.57,,,5449324,2019-04-18 21:50:02,,,2,2019-04-18 21:50:11
,,,,193.56.244.6,,,5449324,2018-06-02 12:41:56,,,1,2018-06-02 12:41:56
,,,,193.56.244.60,,,5449324,2019-03-21 10:14:30,,,1,2019-03-21 10:14:30
,,,,193.56.244.61,,,5449324,2018-05-03 08:48:30,,,1,2018-05-03 08:48:30
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.62,France,+01:00,5449324,2018-03-23 14:07:58,83800,5.93,6,2018-07-06 05:35:47
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.64,France,+01:00,5449324,2018-02-20 22:41:02,83800,5.93,8,2019-03-28 12:42:38
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.56.244.65,France,+01:00,5449324,2018-06-22 20:23:15,38660,5.95,13,2018-06-22 23:02:50
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.67,France,+01:00,5449324,2018-01-26 10:16:14,83800,5.93,6,2019-01-01 07:07:06
,,,,193.56.244.68,,,5449324,2018-06-23 21:48:47,,,3,2023-07-24 13:49:08
FR,Grand-Est,Strasbourg,48.60,193.56.244.7,France,+02:00,5449324,2018-02-01 10:48:29,67000,7.79,7,2019-12-07 17:53:35
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.70,France,+01:00,5449324,2018-09-03 12:03:25,83800,5.93,10,2019-09-27 21:13:54
,,,,193.56.244.72,,,5449324,2018-04-29 20:40:02,,,2,2018-04-29 21:40:46
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.244.73,France,+01:00,5449324,2018-01-19 15:03:06,83800,5.93,9,2018-11-03 14:33:21
FR,Grand-Est,Strasbourg,48.60,193.56.244.76,France,+02:00,5449324,2018-02-16 12:53:27,67000,7.79,5,2018-02-16 13:53:30
,,,,193.56.244.77,,,5449324,2018-02-26 06:19:16,,,2,2018-02-26 06:19:49
,,,,193.56.244.86,,,5449324,2018-06-03 18:59:23,,,2,2018-06-03 19:01:13
,,,,193.56.244.87,,,5449324,2018-06-09 09:32:35,,,2,2018-06-09 14:52:00
,,,,193.56.244.88,,,5449324,2018-08-01 23:11:23,,,3,2018-08-02 00:06:12
FR,Grand-Est,Strasbourg,48.60,193.56.244.89,France,+02:00,5449324,2018-06-23 01:58:25,67000,7.79,8,2018-08-01 17:16:47
,,,,193.56.244.9,,,5449324,2018-11-12 05:00:31,,,1,2018-11-12 05:00:31
,,,,193.56.244.91,,,5449324,2018-08-16 00:25:35,,,1,2018-08-16 00:25:35
,,,,193.56.244.92,,,5449324,2018-03-21 08:01:40,,,2,2018-03-21 08:01:58
,,,,193.56.244.94,,,5449324,2018-06-03 11:10:57,,,1,2018-06-03 11:10:57
,,,,193.56.244.95,,,5449324,2023-04-07 12:32:01,,,1,2023-04-07 12:32:01
,,,,193.56.244.99,,,5449324,2018-07-05 19:35:22,,,4,2018-07-05 20:21:49
FR,Grand-Est,Strasbourg,48.60,193.56.245.1,France,+02:00,5449324,2018-06-06 22:10:55,67000,7.79,16,2019-05-17 14:49:32
,,,,193.56.245.10,,,5449324,2018-02-13 13:46:09,,,4,2019-04-11 21:11:22
,,,,193.56.245.100,,,5449324,2019-03-06 08:00:08,,,1,2019-03-06 08:00:08
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.103,France,+01:00,5449324,2018-02-21 00:34:59,83800,5.93,9,2018-03-29 16:34:35
,,,,193.56.245.104,,,5449324,2018-12-25 14:11:17,,,1,2018-12-25 14:11:17
,,,,193.56.245.107,,,5449324,2018-10-24 14:11:58,,,2,2018-10-24 14:15:52
,,,,193.56.245.11,,,5449324,2018-05-09 19:17:33,,,2,2018-05-09 19:19:02
,,,,193.56.245.111,,,5449324,2018-11-22 06:29:56,,,1,2018-11-22 06:29:56
,,,,193.56.245.112,,,5449324,2018-09-24 16:30:26,,,4,2018-09-24 19:25:34
,,,,193.56.245.114,,,5449324,2019-03-23 17:27:23,,,4,2019-03-23 17:52:53
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.117,France,+01:00,5449324,2018-09-20 12:01:52,83800,5.93,10,2018-11-16 18:19:03
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.118,France,+01:00,5449324,2018-06-28 03:28:02,83800,5.93,6,2019-08-30 13:59:03
,,,,193.56.245.12,,,5449324,2018-01-17 18:39:33,,,2,2018-01-17 19:01:01
FR,Pays-de-la-Loire,Les Sables-d'Olonne,46.50,193.56.245.120,France,+01:00,5449324,2018-10-26 19:27:54,85342,-1.78,8,2019-02-11 17:38:18
,,,,193.56.245.121,,,5449324,2019-11-01 18:13:31,,,1,2019-11-01 18:13:31
FR,Grand-Est,Strasbourg,48.60,193.56.245.122,France,+02:00,5449324,2018-02-18 15:15:18,67000,7.79,13,2018-07-13 15:15:42
,,,,193.56.245.123,,,5449324,2019-04-18 14:39:34,,,1,2019-04-18 14:39:34
,,,,193.56.245.124,,,5449324,2018-09-12 18:34:22,,,4,2018-09-12 20:59:23
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.126,France,+01:00,5449324,2018-07-13 21:44:35,83800,5.93,6,2023-06-29 15:25:54
FR,Provence-Alpes-Cote d'Azur,Avignon,43.95,193.56.245.13,France,+02:00,5449324,2018-03-07 13:51:18,84919,4.81,6,2018-03-07 14:28:53
,,,,193.56.245.14,,,5449324,2018-08-19 17:27:24,,,2,2018-08-19 17:27:27
FR,Grand-Est,Strasbourg,48.60,193.56.245.15,France,+02:00,5449324,2018-12-22 10:16:40,67000,7.79,9,2019-10-13 08:41:39
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.16,France,+01:00,5449324,2018-01-12 13:35:41,83800,5.93,15,2019-05-16 17:30:07
,,,,193.56.245.17,,,5449324,2018-08-26 20:38:25,,,3,2019-07-18 15:21:42
,,,,193.56.245.2,,,5449324,2018-04-16 21:55:22,,,1,2018-04-16 21:55:22
,,,,193.56.245.22,,,5449324,2019-01-22 07:48:05,,,1,2019-01-22 07:48:05
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.23,France,+01:00,5449324,2018-11-17 09:27:37,83800,5.93,5,2019-07-30 08:52:29
,,,,193.56.245.25,,,5449324,2018-08-30 22:43:10,,,1,2018-08-30 22:43:10
,,,,193.56.245.27,,,5449324,2018-03-16 13:43:07,,,2,2018-05-22 06:37:12
,,,,193.56.245.28,,,5449324,2018-12-05 09:28:37,,,1,2018-12-05 09:28:37
,,,,193.56.245.31,,,5449324,2018-11-16 11:53:42,,,1,2018-11-16 11:53:42
,,,,193.56.245.35,,,5449324,2018-08-20 06:52:10,,,1,2018-08-20 06:52:10
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.36,France,+01:00,5449324,2018-11-21 15:26:25,83800,5.93,6,2018-11-21 20:17:55
,,,,193.56.245.37,,,5449324,2018-05-03 06:27:00,,,1,2018-05-03 06:27:00
FR,Grand-Est,Strasbourg,48.60,193.56.245.38,France,+02:00,5449324,2018-03-12 18:36:35,67000,7.79,27,2018-10-31 18:39:25
FR,Grand-Est,Strasbourg,48.60,193.56.245.40,France,+02:00,5449324,2017-12-29 00:07:43,67000,7.79,8,2018-11-07 21:00:14
,,,,193.56.245.42,,,5449324,2018-06-11 13:58:00,,,3,2018-06-11 16:04:19
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.43,France,+01:00,5449324,2018-01-04 19:37:52,83800,5.93,5,2018-01-04 21:20:12
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.44,France,+01:00,5449324,2018-01-08 06:29:49,83800,5.93,19,2018-10-28 01:22:53
FR,Grand-Est,Strasbourg,48.60,193.56.245.46,France,+02:00,5449324,2019-09-07 16:07:26,67000,7.79,8,2019-09-07 20:45:15
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.48,France,+01:00,5449324,2018-02-04 12:27:35,83800,5.93,8,2019-10-09 15:49:20
,,,,193.56.245.5,,,5449324,2023-07-01 17:59:18,,,1,2023-07-01 17:59:18
,,,,193.56.245.51,,,5449324,2023-07-08 19:52:05,,,1,2023-07-08 19:52:05
FR,Provence-Alpes-Cote d'Azur,Avignon,43.95,193.56.245.54,France,+02:00,5449324,2018-04-07 15:25:04,84919,4.81,6,2018-09-24 19:42:11
,,,,193.56.245.56,,,5449324,2018-06-04 16:14:33,,,3,2018-06-25 23:04:39
FR,Provence-Alpes-Cote d'Azur,Avignon,43.95,193.56.245.58,France,+02:00,5449324,2019-02-19 13:37:33,84919,4.81,5,2019-02-19 18:29:06
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.6,France,+01:00,5449324,2018-01-20 10:29:00,83800,5.93,13,2018-04-19 14:37:41
,,,,193.56.245.60,,,5449324,2018-03-19 07:11:26,,,3,2018-03-19 07:40:14
,,,,193.56.245.61,,,5449324,2018-03-09 11:46:34,,,2,2018-03-09 11:47:15
,,,,193.56.245.62,,,5449324,2018-02-18 16:02:07,,,1,2018-02-18 16:02:07
,,,,193.56.245.63,,,5449324,2018-05-09 05:45:34,,,1,2018-05-09 05:45:34
,,,,193.56.245.64,,,5449324,2018-04-05 21:28:09,,,3,2018-09-04 14:15:40
,,,,193.56.245.65,,,5449324,2018-09-06 22:04:09,,,1,2018-09-06 22:04:09
,,,,193.56.245.66,,,5449324,2018-07-02 18:11:31,,,2,2018-07-02 18:21:15
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.67,France,+01:00,5449324,2018-02-14 11:25:48,83800,5.93,5,2019-02-17 22:51:12
FR,Grand-Est,Strasbourg,48.60,193.56.245.69,France,+02:00,5449324,2018-06-22 17:39:24,67000,7.79,8,2019-01-05 13:11:37
FR,Grand-Est,Strasbourg,48.60,193.56.245.7,France,+02:00,5449324,2018-03-20 08:59:40,67000,7.79,5,2019-06-14 07:24:39
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.71,France,+01:00,5449324,2018-02-28 22:10:56,83800,5.93,8,2018-09-27 16:26:32
,,,,193.56.245.73,,,5449324,2018-04-21 10:55:07,,,1,2018-04-21 10:55:07
FR,Provence-Alpes-Cote d'Azur,Toulon,43.12,193.56.245.74,France,+01:00,5449324,2018-05-25 17:09:48,83800,5.93,13,2018-07-27 21:15:36
,,,,193.56.245.77,,,5449324,2018-06-07 20:33:41,,,3,2018-08-09 02:50:40
,,,,193.56.245.79,,,5449324,2018-05-07 08:07:55,,,5,2018-10-11 11:35:27
,,,,193.56.245.81,,,5449324,2018-12-03 01:53:22,,,3,2018-12-03 02:05:52
,,,,193.56.245.84,,,5449324,2018-10-23 18:26:52,,,3,2018-10-23 18:28:35
,,,,193.56.245.89,,,5449324,2019-04-12 14:38:14,,,1,2019-04-12 14:38:14
,,,,193.56.245.9,,,5449324,2018-09-24 09:14:43,,,2,2019-08-30 10:50:23
FR,Grand-Est,Strasbourg,48.60,193.56.245.90,France,+02:00,5449324,2018-03-09 18:32:06,67000,7.79,5,2023-07-25 12:30:55
FR,Grand-Est,Strasbourg,48.60,193.56.245.91,France,+02:00,5449324,2018-10-15 17:36:00,67000,7.79,14,2019-03-19 16:10:25
,,,,193.56.245.92,,,5449324,2018-06-07 08:03:33,,,4,2018-06-07 09:43:53
,,,,193.56.245.93,,,5449324,2019-09-20 07:30:14,,,1,2019-09-20 07:30:14
,,,,193.56.245.94,,,5449324,2019-01-18 18:27:00,,,1,2019-01-18 18:27:00
,,,,193.56.245.95,,,5449324,2019-10-22 14:05:09,,,2,2019-10-22 14:05:30
,,,,193.56.245.98,,,5449324,2018-03-12 19:55:44,,,3,2018-03-12 20:05:41
FR,Hauts-de-France,Compiegne,49.42,193.57.120.1,France,+01:00,5449324,2018-02-03 16:02:30,60751,2.83,6,2018-02-03 16:42:27
,,,,193.57.120.10,,,5449324,2018-10-17 04:52:34,,,1,2018-10-17 04:52:34
FR,Hauts-de-France,Compiegne,49.42,193.57.120.101,France,+01:00,5449324,2018-06-19 11:00:24,60751,2.83,11,2018-08-10 19:47:16
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.57.120.103,France,+01:00,5449324,2017-12-28 18:05:33,38660,5.95,23,2018-02-03 23:28:30
FR,Hauts-de-France,Compiegne,49.42,193.57.120.104,France,+01:00,5449324,2018-01-20 17:33:43,60751,2.83,6,2019-05-29 14:57:19
,,,,193.57.120.106,,,5449324,2019-02-15 06:56:27,,,1,2019-02-15 06:56:27
,,,,193.57.120.108,,,5449324,2018-04-07 17:16:39,,,1,2018-04-07 17:16:39
FR,Grand-Est,Strasbourg,48.60,193.57.120.109,France,+02:00,5449324,2018-02-21 23:56:19,67000,7.79,15,2019-02-02 15:04:18
FR,Auvergne-Rhone-Alpes,Saint-Vincent-de-Mercuze,45.37,193.57.120.11,France,+01:00,5449324,2018-07-13 15:45:12,38660,5.95,12,2018-07-13 17:57:36
,,,,193.57.120.110,,,5449324,2018-05-13 19:00:15,,,2,2018-05-13 21:07:13
FR,Centre-Val de Loire,Nogent-le-Rotrou,48.32,193.57.120.111,France,+01:00,5449324,2018-11-07 11:03:48,28409,0.83,7,2018-11-07 12:00:30
FR,Grand-Est,Strasbourg,48.60,193.57.120.115,France,+02:00,5449324,2018-10-23 15:34:38,67000,7.79,10,2019-02-01 20:59:19
FR,Hauts-de-France,Compiegne,49.42,193.57.120.116,France,+01:00,5449324,2018-05-14 11:00:37,60751,2.83,6,2018-05-15 11:10:02
,,,,193.57.120.117,,,5449324,2018-09-21 20:21:35,,,1,2018-09-21 20:21:35
,,,,193.57.120.118,,,5449324,2018-07-17 21:16:37,,,3,2018-08-05 14:51:53
FR,Grand-Est,Strasbourg,48.60,193.57.120.119,France,+02:00,5449324,2018-01-12 07:08:24,67000,7.79,10,2019-03-09 12:46:00
,,,,193.57.120.12,,,5449324,2018-09-13 12:05:46,,,3,2019-08-02 07:44:06
,,,,193.57.120.120,,,5449324,2018-08-08 23:48:44,,,4,2023-06-18 20:01:31
FR,Centre-Val de Loire,Nogent-le-Rotrou,48.32,193.57.120.122,France,+01:00,5449324,2018-03-11 13:55:32,28409,0.83,11,2019-12-05 16:28:38
,,,,193.57.120.124,,,5449324,2018-01-20 08:53:37,,,2,2018-01-20 08:54:29
,,,,193.57.120.126,,,5449324,2018-12-20 12:58:33,,,3,2019-01-11 15:35:09
,,,,193.57.120.129,,,5449324,2018-01-25 07:10:20,,,3,2018-07-27 07:28:01
,,,,193.57.120.130,,,5449324,2018-12-27 15:44:26,,,2,2018-12-27 15:45:29
,,,,193.57.120.131,,,5449324,2018-03-04 23:53:41,,,2,2019-05-21 08:03:29
,,,,193.57.120.132,,,5449324,2018-10-02 06:49:05,,,2,2019-09-30 18:43:34
,,,,193.57.120.134,,,5449324,2018-03-10 16:29:23,,,2,2018-03-10 19:29:35
FR,Grand-Est,Strasbourg,48.60,193.57.120.135,France,+01:00,5449324,2018-01-13 20:35:28,67000,7.79,5,2018-08-08 14:54:37
,,,,193.57.120.136,,,5449324,2018-08-14 23:34:12,,,3,2018-08-14 23:34:27
,,,,193.57.120.137,,,5449324,2018-01-25 22:46:26,,,3,2018-01-25 23:08:08
,,,,193.57.120.139,,,5449324,2018-01-25 13:58:02,,,2,2018-04-15 09:04:37
,,,,193.57.120.141,,,5449324,2018-01-07 13:52:38,,,2,2018-01-07 13:53:13
FR,Grand-Est,Strasbourg,48.60,193.57.120.143,France,+02:00,5449324,2018-07-10 12:21:47,67000,7.79,8,2018-07-10 13:19:52
FR,Grand-Est,Strasbourg,48.60,193.57.120.145,France,+02:00,5449324,2018-09-02 17:42:18,67000,7.79,13,2018-11-13 12:34:05
,,,,193.57.120.148,,,5449324,2019-02-23 14:45:39,,,4,2019-02-23 16:57:43
,,,,193.57.120.15,,,5449324,2019-07-20 15:39:30,,,4,2019-07-20 16:40:39
,,,,193.57.120.150,,,5449324,2018-11-12 21:48:44,,,3,2018-11-12 22:43:42
,,,,193.57.120.154,,,5449324,2018-09-16 18:44:30,,,2,2018-09-16 18:45:02
,,,,193.57.120.156,,,5449324,2018-12-30 17:13:18,,,3,2018-12-30 22:53:54
,,,,193.57.120.16,,,5449324,2018-03-01 01:09:30,,,3,2018-03-01 04:11:21
,,,,193.57.120.161,,,5449324,2019-07-12 13:36:50,,,3,2023-07-28 13:18:06
,,,,193.57.120.162,,,5449324,2018-05-20 23:48:47,,,4,2019-08-14 13:45:42
FR,Grand-Est,Strasbourg,48.60,193.57.120.163,France,+01:00,5449324,2018-03-11 19:28:00,67000,7.79,19,2019-03-16 14:32:26
FR,Grand-Est,Strasbourg,48.60,193.57.120.166,France,+01:00,5449324,2018-10-03 16:59:14,67000,7.79,11,2019-03-24 20:02:49
FR,Grand-Est,Strasbourg,48.60,193.57.120.167,France,+02:00,5449324,2018-04-18 15:35:12,67000,7.79,5,2019-09-05 14:37:51
FR,Grand-Est,Strasbourg,48.60,193.57.120.17,France,+02:00,5449324,2018-03-13 16:30:22,67000,7.79,11,2019-03-21 09:16:29
,,,,193.57.120.170,,,5449324,2019-10-05 18:46:34,,,4,2019-10-05 20:18:09
FR,Grand-Est,Strasbourg,48.60,193.57.120.172,France,+02:00,5449324,2018-04-23 23:25:53,67000,7.79,12,2019-07-14 00:12:26
,,,,193.57.120.173,,,5449324,2019-11-10 14:34:00,,,2,2019-11-10 14:34:04
,,,,193.57.120.175,,,5449324,2018-06-30 13:53:43,,,1,2018-06-30 13:53:43
,,,,193.57.120.179,,,5449324,2019-09-28 08:34:18,,,1,2019-09-28 08:34:18
,,,,193.57.120.180,,,5449324,2018-01-21 10:29:25,,,2,2023-07-09 14:59:53
FR,Grand-Est,Strasbourg,48.58,193.57.120.181,France,+01:00,5449324,2018-04-30 18:22:45,67000,7.75,35,2019-04-23 14:38:53
FR,Grand-Est,Strasbourg,48.60,193.57.120.182,France,+01:00,5449324,2019-03-13 16:00:37,67000,7.79,11,2019-03-13 21:38:26
,,,,193.57.120.183,,,5449324,2019-06-02 09:33:09,,,4,2019-09-14 19:24:58
FR,Grand-Est,Strasbourg,48.60,193.57.120.185,France,+01:00,5449324,2018-01-17 09:04:06,67000,7.79,11,2018-02-18 00:37:43
,,,,193.57.120.186,,,5449324,2019-04-21 18:59:26,,,1,2019-04-21 18:59:26
,,,,193.57.120.188,,,5449324,2019-05-25 18:00:54,,,1,2019-05-25 18:00:54
,,,,193.57.120.19,,,5449324,2018-03-27 17:18:31,,,2,2018-03-27 17:20:35
,,,,193.57.120.190,,,5449324,2019-02-21 09:33:13,,,2,2019-02-21 12:45:00
,,,,193.57.120.191,,,5449324,2018-06-02 20:29:25,,,2,2018-06-02 20:30:00
,,,,193.57.120.2,,,5449324,2018-03-23 06:26:07,,,3,2018-03-23 07:27:06
,,,,193.57.120.22,,,5449324,2018-08-12 01:24:09,,,3,2018-08-12 01:30:47
FR,Grand-Est,Strasbourg,48.60,193.57.120.224,France,+02:00,5449324,2018-10-09 16:22:58,67000,7.79,25,2018-10-09 18:35:34
FR,Grand-Est,Strasbourg,48.60,193.57.120.226,France,+01:00,5449324,2018-04-25 18:32:31,67000,7.79,17,2018-12-20 17:23:05
FR,Grand-Est,Strasbourg,48.60,193.57.120.227,France,+02:00,5449324,2018-04-17 10:42:26,67000,7.79,6,2019-02-03 23:36:53
,,,,193.57.120.228,,,5449324,2018-10-08 17:28:23,,,1,2018-10-08 17:28:23
,,,,193.57.120.229,,,5449324,2018-05-01 21:32:17,,,3,2018-05-01 22:05:12
,,,,193.57.120.23,,,5449324,2018-10-19 11:21:05,,,3,2018-10-19 11:22:31
,,,,193.57.120.230,,,5449324,2018-10-22 16:10:14,,,4,2019-09-09 18:00:11
,,,,193.57.120.231,,,5449324,2019-09-13 15:02:07,,,3,2019-09-13 19:39:11
FR,Grand-Est,Strasbourg,48.60,193.57.120.232,France,+02:00,5449324,2018-11-14 17:14:41,67000,7.79,8,2018-11-14 19:16:09
,,,,193.57.120.233,,,5449324,2019-03-09 13:48:34,,,1,2019-03-09 13:48:34
FR,Grand-Est,Strasbourg,48.60,193.57.120.234,France,+02:00,5449324,2018-10-28 10:54:56,67000,7.79,18,2019-04-16 22:22:21
FR,Grand-Est,Strasbourg,48.60,193.57.120.235,France,+01:00,5449324,2018-03-02 22:04:27,67000,7.79,6,2018-03-07 06:01:31
,,,,193.57.120.236,,,5449324,2018-06-15 19:04:26,,,1,2018-06-15 19:04:26
,,,,193.57.120.237,,,5449324,2019-08-12 22:08:41,,,2,2019-08-12 22:08:42
FR,Grand-Est,Strasbourg,48.60,193.57.120.239,France,+01:00,5449324,2018-10-17 15:13:14,67000,7.79,5,2018-10-17 19:36:56
FR,Grand-Est,Strasbourg,48.60,193.57.120.240,France,+01:00,5449324,2018-11-01 02:51:12,67000,7.79,12,2018-11-01 03:45:22
,,,,193.57.120.241,,,5449324,2018-07-07 22:22:20,,,2,2018-07-07 22:23:17
FR,Grand-Est,Strasbourg,48.60,193.57.120.242,France,+02:00,5449324,2018-01-06 23:28:12,67000,7.79,16,2019-01-10 18:06:48
FR,Grand-Est,Strasbourg,48.60,193.57.120.243,France,+01:00,5449324,2018-02-15 18:14:08,67000,7.79,10,2019-03-12 12:26:57
FR,Grand-Est,Strasbourg,48.58,193.57.120.244,France,+01:00,5449324,2018-04-17 00:01:24,67000,7.75,11,2019-09-08 09:50:04
FR,Grand-Est,Strasbourg,48.60,193.57.120.245,France,+02:00,5449324,2018-03-01 15:02:35,67000,7.79,8,2018-03-01 15:32:25
FR,Grand-Est,Strasbourg,48.60,193.57.120.246,France,+02:00,5449324,2018-11-02 12:12:20,67000,7.79,7,2018-12-25 20:33:25
,,,,193.57.120.247,,,5449324,2018-07-03 22:10:43,,,3,2018-07-03 22:23:15
FR,Grand-Est,Strasbourg,48.60,193.57.120.248,France,+02:00,5449324,2018-06-18 15:28:32,67000,7.79,5,2018-10-08 10:12:00
,,,,193.57.120.249,,,5449324,2018-05-27 14:21:48,,,4,2023-08-25 20:09:29
FR,Grand-Est,Strasbourg,48.60,193.57.120.250,France,+02:00,5449324,2018-08-21 21:03:39,67000,7.79,8,2019-11-21 06:58:21
,,,,193.57.120.251,,,5449324,2018-08-31 06:54:16,,,3,2018-08-31 07:00:11
,,,,193.57.120.252,,,5449324,2019-03-22 18:21:14,,,1,2019-03-22 18:21:14
FR,Grand-Est,Strasbourg,48.58,193.57.120.253,France,+01:00,5449324,2018-01-18 15:37:50,67000,7.75,10,2018-08-29 16:48:31
,,,,193.57.120.255,,,5449324,2018-02-22 21:15:16,,,2,2023-08-25 23:51:18
FR,Grand-Est,Strasbourg,48.60,193.57.120.26,France,+02:00,5449324,2018-07-10 17:08:46,67000,7.79,18,2019-01-01 23:19:30
,,,,193.57.120.3,,,5449324,2018-08-24 15:21:09,,,3,2018-08-24 18:52:20
,,,,193.57.120.30,,,5449324,2018-04-23 16:56:46,,,1,2018-04-23 16:56:46
,,,,193.57.120.32,,,5449324,2019-03-30 13:55:18,,,1,2019-03-30 13:55:18
,,,,193.57.120.35,,,5449324,2018-03-20 16:14:57,,,2,2018-04-10 22:28:54
,,,,193.57.120.37,,,5449324,2019-12-10 16:03:33,,,4,2019-12-10 17:57:02
,,,,193.57.120.38,,,5449324,2023-05-30 14:41:36,,,1,2023-05-30 14:41:36
